1938056729
Resize
1683209337386 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 192.0, coordinate hash:1852584274 has collided with class dk.sdu.group.one.player.Player, x: 191.0, y: 200.0, coordinate hash:1938056729
1683209361468 class dk.sdu.group.one.player.Player, x: 211.0, y: 365.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361481 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887 has collided with class dk.sdu.group.one.player.Player, x: 209.0, y: 363.0, coordinate hash:1938056729
1683209361481 class dk.sdu.group.one.player.Player, x: 209.0, y: 363.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361488 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887 has collided with class dk.sdu.group.one.player.Player, x: 207.0, y: 361.0, coordinate hash:1938056729
1683209361489 class dk.sdu.group.one.player.Player, x: 207.0, y: 361.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361494 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887 has collided with class dk.sdu.group.one.player.Player, x: 205.0, y: 359.0, coordinate hash:1938056729
1683209361494 class dk.sdu.group.one.player.Player, x: 205.0, y: 359.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361506 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887 has collided with class dk.sdu.group.one.player.Player, x: 203.0, y: 357.0, coordinate hash:1938056729
1683209361506 class dk.sdu.group.one.player.Player, x: 203.0, y: 357.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361514 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887 has collided with class dk.sdu.group.one.player.Player, x: 201.0, y: 355.0, coordinate hash:1938056729
1683209361514 class dk.sdu.group.one.player.Player, x: 201.0, y: 355.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361518 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887 has collided with class dk.sdu.group.one.player.Player, x: 199.0, y: 353.0, coordinate hash:1938056729
1683209361518 class dk.sdu.group.one.player.Player, x: 199.0, y: 353.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 208.0, y: 368.0, coordinate hash:192794887
1683209361555 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 191.0, y: 345.0, coordinate hash:1938056729
1683209361556 class dk.sdu.group.one.player.Player, x: 191.0, y: 345.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361563 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 189.0, y: 343.0, coordinate hash:1938056729
1683209361564 class dk.sdu.group.one.player.Player, x: 189.0, y: 343.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361568 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 187.0, y: 341.0, coordinate hash:1938056729
1683209361569 class dk.sdu.group.one.player.Player, x: 187.0, y: 341.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361581 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 185.0, y: 339.0, coordinate hash:1938056729
1683209361581 class dk.sdu.group.one.player.Player, x: 185.0, y: 339.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361588 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 183.0, y: 337.0, coordinate hash:1938056729
1683209361589 class dk.sdu.group.one.player.Player, x: 183.0, y: 337.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361592 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 181.0, y: 335.0, coordinate hash:1938056729
1683209361593 class dk.sdu.group.one.player.Player, x: 181.0, y: 335.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361606 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 179.0, y: 333.0, coordinate hash:1938056729
1683209361606 class dk.sdu.group.one.player.Player, x: 179.0, y: 333.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361614 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 177.0, y: 331.0, coordinate hash:1938056729
1683209361614 class dk.sdu.group.one.player.Player, x: 177.0, y: 331.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361617 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 175.0, y: 329.0, coordinate hash:1938056729
1683209361617 class dk.sdu.group.one.player.Player, x: 175.0, y: 329.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361630 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 173.0, y: 327.0, coordinate hash:1938056729
1683209361631 class dk.sdu.group.one.player.Player, x: 173.0, y: 327.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361638 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 171.0, y: 325.0, coordinate hash:1938056729
1683209361639 class dk.sdu.group.one.player.Player, x: 171.0, y: 325.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361643 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 169.0, y: 323.0, coordinate hash:1938056729
1683209361643 class dk.sdu.group.one.player.Player, x: 169.0, y: 323.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361655 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102 has collided with class dk.sdu.group.one.player.Player, x: 167.0, y: 321.0, coordinate hash:1938056729
1683209361656 class dk.sdu.group.one.player.Player, x: 167.0, y: 321.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 176.0, y: 336.0, coordinate hash:1122805102
1683209361739 class dk.sdu.group.one.rock.Rock, x: 160.0, y: 288.0, coordinate hash:1391942103 has collided with class dk.sdu.group.one.player.Player, x: 149.0, y: 303.0, coordinate hash:1938056729
1683209361739 class dk.sdu.group.one.player.Player, x: 149.0, y: 303.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 160.0, y: 288.0, coordinate hash:1391942103
1683209361743 class dk.sdu.group.one.rock.Rock, x: 160.0, y: 288.0, coordinate hash:1391942103 has collided with class dk.sdu.group.one.player.Player, x: 147.0, y: 301.0, coordinate hash:1938056729
1683209361743 class dk.sdu.group.one.player.Player, x: 147.0, y: 301.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 160.0, y: 288.0, coordinate hash:1391942103
1683209361756 class dk.sdu.group.one.rock.Rock, x: 160.0, y: 288.0, coordinate hash:1391942103 has collided with class dk.sdu.group.one.player.Player, x: 145.0, y: 299.0, coordinate hash:1938056729
1683209361756 class dk.sdu.group.one.player.Player, x: 145.0, y: 299.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 160.0, y: 288.0, coordinate hash:1391942103
1683209361763 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 143.0, y: 297.0, coordinate hash:1938056729
1683209361764 class dk.sdu.group.one.player.Player, x: 143.0, y: 297.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361766 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 141.0, y: 295.0, coordinate hash:1938056729
1683209361766 class dk.sdu.group.one.player.Player, x: 141.0, y: 295.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361781 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 139.0, y: 293.0, coordinate hash:1938056729
1683209361781 class dk.sdu.group.one.player.Player, x: 139.0, y: 293.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361788 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 137.0, y: 291.0, coordinate hash:1938056729
1683209361789 class dk.sdu.group.one.player.Player, x: 137.0, y: 291.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361792 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 135.0, y: 289.0, coordinate hash:1938056729
1683209361792 class dk.sdu.group.one.player.Player, x: 135.0, y: 289.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361806 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 133.0, y: 287.0, coordinate hash:1938056729
1683209361806 class dk.sdu.group.one.player.Player, x: 133.0, y: 287.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361814 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 131.0, y: 285.0, coordinate hash:1938056729
1683209361814 class dk.sdu.group.one.player.Player, x: 131.0, y: 285.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361817 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 129.0, y: 283.0, coordinate hash:1938056729
1683209361818 class dk.sdu.group.one.player.Player, x: 129.0, y: 283.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361831 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 127.0, y: 281.0, coordinate hash:1938056729
1683209361831 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391 has collided with class dk.sdu.group.one.player.Player, x: 127.0, y: 281.0, coordinate hash:1938056729
1683209361831 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449 has collided with class dk.sdu.group.one.player.Player, x: 127.0, y: 281.0, coordinate hash:1938056729
1683209361831 class dk.sdu.group.one.player.Player, x: 127.0, y: 281.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361831 class dk.sdu.group.one.player.Player, x: 127.0, y: 281.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391
1683209361831 class dk.sdu.group.one.player.Player, x: 127.0, y: 281.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449
1683209361838 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 125.0, y: 279.0, coordinate hash:1938056729
1683209361839 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391 has collided with class dk.sdu.group.one.player.Player, x: 125.0, y: 279.0, coordinate hash:1938056729
1683209361839 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449 has collided with class dk.sdu.group.one.player.Player, x: 125.0, y: 279.0, coordinate hash:1938056729
1683209361839 class dk.sdu.group.one.player.Player, x: 125.0, y: 279.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361839 class dk.sdu.group.one.player.Player, x: 125.0, y: 279.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391
1683209361839 class dk.sdu.group.one.player.Player, x: 125.0, y: 279.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449
1683209361842 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 123.0, y: 277.0, coordinate hash:1938056729
1683209361842 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391 has collided with class dk.sdu.group.one.player.Player, x: 123.0, y: 277.0, coordinate hash:1938056729
1683209361842 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449 has collided with class dk.sdu.group.one.player.Player, x: 123.0, y: 277.0, coordinate hash:1938056729
1683209361843 class dk.sdu.group.one.player.Player, x: 123.0, y: 277.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361843 class dk.sdu.group.one.player.Player, x: 123.0, y: 277.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391
1683209361843 class dk.sdu.group.one.player.Player, x: 123.0, y: 277.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449
1683209361855 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 121.0, y: 275.0, coordinate hash:1938056729
1683209361856 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391 has collided with class dk.sdu.group.one.player.Player, x: 121.0, y: 275.0, coordinate hash:1938056729
1683209361856 class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449 has collided with class dk.sdu.group.one.player.Player, x: 121.0, y: 275.0, coordinate hash:1938056729
1683209361856 class dk.sdu.group.one.player.Player, x: 121.0, y: 275.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598
1683209361856 class dk.sdu.group.one.player.Player, x: 121.0, y: 275.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 272.0, coordinate hash:422392391
1683209361856 class dk.sdu.group.one.player.Player, x: 121.0, y: 275.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 112.0, y: 288.0, coordinate hash:1053631449
1683209361863 class dk.sdu.group.one.rock.Rock, x: 128.0, y: 288.0, coordinate hash:2092769598 has collided with class dk.sdu.group.one.player.Player, x: 119.0, y: 273.0, coordinate hash:1938056729
